id,item_id,dept_id,cat_id,store_id,state_id,d,demand,date,wm_yr_wk,weekday,wday,month,year,sell_price,sales_revenue
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_981,110,2013-10-05,11337,Saturday,1,10,2013,1.58,173.8
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_982,100,2013-10-06,11337,Sunday,2,10,2013,1.58,158.0
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_983,64,2013-10-07,11337,Monday,3,10,2013,1.58,101.12
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_984,74,2013-10-08,11337,Tuesday,4,10,2013,1.58,116.92
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_985,72,2013-10-09,11337,Wednesday,5,10,2013,1.58,113.76
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_986,84,2013-10-10,11337,Thursday,6,10,2013,1.58,132.72
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_987,118,2013-10-11,11337,Friday,7,10,2013,1.58,186.44
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_988,129,2013-10-12,11338,Saturday,1,10,2013,1.58,203.82000000000002
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_989,108,2013-10-13,11338,Sunday,2,10,2013,1.58,170.64000000000001
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_990,86,2013-10-14,11338,Monday,3,10,2013,1.58,135.88
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_991,81,2013-10-15,11338,Tuesday,4,10,2013,1.58,127.98
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_992,78,2013-10-16,11338,Wednesday,5,10,2013,1.58,123.24000000000001
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_993,86,2013-10-17,11338,Thursday,6,10,2013,1.58,135.88
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_994,86,2013-10-18,11338,Friday,7,10,2013,1.58,135.88
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_995,128,2013-10-19,11339,Saturday,1,10,2013,1.58,202.24
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_996,151,2013-10-20,11339,Sunday,2,10,2013,1.58,238.58
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_997,79,2013-10-21,11339,Monday,3,10,2013,1.58,124.82000000000001
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_998,68,2013-10-22,11339,Tuesday,4,10,2013,1.58,107.44
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_999,62,2013-10-23,11339,Wednesday,5,10,2013,1.58,97.96000000000001
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1000,73,2013-10-24,11339,Thursday,6,10,2013,1.58,115.34
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1001,87,2013-10-25,11339,Friday,7,10,2013,1.58,137.46
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1002,100,2013-10-26,11340,Saturday,1,10,2013,1.58,158.0
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1003,69,2013-10-27,11340,Sunday,2,10,2013,1.58,109.02000000000001
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1004,55,2013-10-28,11340,Monday,3,10,2013,1.58,86.9
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1005,66,2013-10-29,11340,Tuesday,4,10,2013,1.58,104.28
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1006,76,2013-10-30,11340,Wednesday,5,10,2013,1.58,120.08000000000001
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1007,80,2013-10-31,11340,Thursday,6,10,2013,1.58,126.4
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1008,92,2013-11-01,11340,Friday,7,11,2013,1.58,145.36
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1009,84,2013-11-02,11341,Saturday,1,11,2013,1.58,132.72
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1010,115,2013-11-03,11341,Sunday,2,11,2013,1.58,181.70000000000002
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1011,50,2013-11-04,11341,Monday,3,11,2013,1.58,79.0
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1012,85,2013-11-05,11341,Tuesday,4,11,2013,1.58,134.3
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1013,60,2013-11-06,11341,Wednesday,5,11,2013,1.58,94.80000000000001
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1014,80,2013-11-07,11341,Thursday,6,11,2013,1.58,126.4
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1015,92,2013-11-08,11341,Friday,7,11,2013,1.58,145.36
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1016,114,2013-11-09,11342,Saturday,1,11,2013,1.58,180.12
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1017,129,2013-11-10,11342,Sunday,2,11,2013,1.58,203.82000000000002
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1018,90,2013-11-11,11342,Monday,3,11,2013,1.58,142.20000000000002
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1019,65,2013-11-12,11342,Tuesday,4,11,2013,1.58,102.7
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1020,65,2013-11-13,11342,Wednesday,5,11,2013,1.58,102.7
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1021,65,2013-11-14,11342,Thursday,6,11,2013,1.58,102.7
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1022,112,2013-11-15,11342,Friday,7,11,2013,1.58,176.96
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1023,154,2013-11-16,11343,Saturday,1,11,2013,1.58,243.32000000000002
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1024,138,2013-11-17,11343,Sunday,2,11,2013,1.58,218.04000000000002
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1025,82,2013-11-18,11343,Monday,3,11,2013,1.58,129.56
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1026,99,2013-11-19,11343,Tuesday,4,11,2013,1.58,156.42000000000002
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1027,96,2013-11-20,11343,Wednesday,5,11,2013,1.58,151.68
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1028,93,2013-11-21,11343,Thursday,6,11,2013,1.58,146.94
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1029,108,2013-11-22,11343,Friday,7,11,2013,1.58,170.64000000000001
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1030,116,2013-11-23,11344,Saturday,1,11,2013,1.58,183.28
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1031,99,2013-11-24,11344,Sunday,2,11,2013,1.58,156.42000000000002
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1032,63,2013-11-25,11344,Monday,3,11,2013,1.58,99.54
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1033,77,2013-11-26,11344,Tuesday,4,11,2013,1.58,121.66000000000001
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1034,123,2013-11-27,11344,Wednesday,5,11,2013,1.58,194.34
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1035,149,2013-11-28,11344,Thursday,6,11,2013,1.58,235.42000000000002
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1036,110,2013-11-29,11344,Friday,7,11,2013,1.58,173.8
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1037,109,2013-11-30,11345,Saturday,1,11,2013,1.58,172.22
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1038,136,2013-12-01,11345,Sunday,2,12,2013,1.58,214.88
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1039,87,2013-12-02,11345,Monday,3,12,2013,1.58,137.46
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1040,126,2013-12-03,11345,Tuesday,4,12,2013,1.58,199.08
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1041,82,2013-12-04,11345,Wednesday,5,12,2013,1.58,129.56
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1042,100,2013-12-05,11345,Thursday,6,12,2013,1.58,158.0
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1043,99,2013-12-06,11345,Friday,7,12,2013,1.58,156.42000000000002
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1044,125,2013-12-07,11346,Saturday,1,12,2013,1.58,197.5
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1045,156,2013-12-08,11346,Sunday,2,12,2013,1.58,246.48000000000002
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1046,110,2013-12-09,11346,Monday,3,12,2013,1.58,173.8
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1047,78,2013-12-10,11346,Tuesday,4,12,2013,1.58,123.24000000000001
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1048,103,2013-12-11,11346,Wednesday,5,12,2013,1.58,162.74
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1049,115,2013-12-12,11346,Thursday,6,12,2013,1.58,181.70000000000002
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1050,124,2013-12-13,11346,Friday,7,12,2013,1.58,195.92000000000002
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1051,164,2013-12-14,11347,Saturday,1,12,2013,1.58,259.12
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1052,143,2013-12-15,11347,Sunday,2,12,2013,1.58,225.94
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1053,89,2013-12-16,11347,Monday,3,12,2013,1.58,140.62
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1054,100,2013-12-17,11347,Tuesday,4,12,2013,1.58,158.0
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1055,101,2013-12-18,11347,Wednesday,5,12,2013,1.58,159.58
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1056,117,2013-12-19,11347,Thursday,6,12,2013,1.58,184.86
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1057,142,2013-12-20,11347,Friday,7,12,2013,1.58,224.36
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1058,174,2013-12-21,11348,Saturday,1,12,2013,1.58,274.92
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1059,112,2013-12-22,11348,Sunday,2,12,2013,1.58,176.96
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1060,118,2013-12-23,11348,Monday,3,12,2013,1.58,186.44
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1061,175,2013-12-24,11348,Tuesday,4,12,2013,1.58,276.5
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1062,5,2013-12-25,11348,Wednesday,5,12,2013,1.58,7.9
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1063,108,2013-12-26,11348,Thursday,6,12,2013,1.58,170.64000000000001
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1064,89,2013-12-27,11348,Friday,7,12,2013,1.58,140.62
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1065,107,2013-12-28,11349,Saturday,1,12,2013,1.58,169.06
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1066,109,2013-12-29,11349,Sunday,2,12,2013,1.58,172.22
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1067,71,2013-12-30,11349,Monday,3,12,2013,1.58,112.18
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1068,102,2013-12-31,11349,Tuesday,4,12,2013,1.58,161.16
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1069,101,2014-01-01,11349,Wednesday,5,1,2014,1.58,159.58
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1070,70,2014-01-02,11349,Thursday,6,1,2014,1.58,110.60000000000001
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1071,79,2014-01-03,11349,Friday,7,1,2014,1.58,124.82000000000001
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1072,71,2014-01-04,11350,Saturday,1,1,2014,1.58,112.18
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1073,109,2014-01-05,11350,Sunday,2,1,2014,1.58,172.22
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1074,67,2014-01-06,11350,Monday,3,1,2014,1.58,105.86
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1075,68,2014-01-07,11350,Tuesday,4,1,2014,1.58,107.44
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1076,68,2014-01-08,11350,Wednesday,5,1,2014,1.58,107.44
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1077,71,2014-01-09,11350,Thursday,6,1,2014,1.58,112.18
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1078,74,2014-01-10,11350,Friday,7,1,2014,1.58,116.92
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1079,119,2014-01-11,11351,Saturday,1,1,2014,1.58,188.02
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1080,98,2014-01-12,11351,Sunday,2,1,2014,1.58,154.84
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1081,78,2014-01-13,11351,Monday,3,1,2014,1.58,123.24000000000001
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1082,62,2014-01-14,11351,Tuesday,4,1,2014,1.58,97.96000000000001
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1083,55,2014-01-15,11351,Wednesday,5,1,2014,1.58,86.9
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1084,79,2014-01-16,11351,Thursday,6,1,2014,1.58,124.82000000000001
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1085,93,2014-01-17,11351,Friday,7,1,2014,1.58,146.94
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1086,104,2014-01-18,11352,Saturday,1,1,2014,1.58,164.32
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1087,98,2014-01-19,11352,Sunday,2,1,2014,1.58,154.84
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1088,52,2014-01-20,11352,Monday,3,1,2014,1.58,82.16
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1089,51,2014-01-21,11352,Tuesday,4,1,2014,1.58,80.58
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1090,51,2014-01-22,11352,Wednesday,5,1,2014,1.58,80.58
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1091,53,2014-01-23,11352,Thursday,6,1,2014,1.58,83.74000000000001
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1092,60,2014-01-24,11352,Friday,7,1,2014,1.58,94.80000000000001
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1093,75,2014-01-25,11353,Saturday,1,1,2014,1.58,118.5
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1094,90,2014-01-26,11353,Sunday,2,1,2014,1.58,142.20000000000002
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1095,58,2014-01-27,11353,Monday,3,1,2014,1.58,91.64
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1096,48,2014-01-28,11353,Tuesday,4,1,2014,1.58,75.84
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1097,40,2014-01-29,11353,Wednesday,5,1,2014,1.58,63.2
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1098,71,2014-01-30,11353,Thursday,6,1,2014,1.58,112.18
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1099,69,2014-01-31,11353,Friday,7,1,2014,1.58,109.02000000000001
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1100,115,2014-02-01,11401,Saturday,1,2,2014,1.58,181.70000000000002
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1101,79,2014-02-02,11401,Sunday,2,2,2014,1.58,124.82000000000001
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1102,63,2014-02-03,11401,Monday,3,2,2014,1.58,99.54
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1103,51,2014-02-04,11401,Tuesday,4,2,2014,1.58,80.58
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1104,79,2014-02-05,11401,Wednesday,5,2,2014,1.58,124.82000000000001
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1105,75,2014-02-06,11401,Thursday,6,2,2014,1.58,118.5
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1106,76,2014-02-07,11401,Friday,7,2,2014,1.58,120.08000000000001
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1107,115,2014-02-08,11402,Saturday,1,2,2014,1.58,181.70000000000002
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1108,127,2014-02-09,11402,Sunday,2,2,2014,1.58,200.66
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1109,77,2014-02-10,11402,Monday,3,2,2014,1.58,121.66000000000001
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1110,65,2014-02-11,11402,Tuesday,4,2,2014,1.58,102.7
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1111,98,2014-02-12,11402,Wednesday,5,2,2014,1.58,154.84
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1112,127,2014-02-13,11402,Thursday,6,2,2014,1.58,200.66
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1113,112,2014-02-14,11402,Friday,7,2,2014,1.58,176.96
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1114,132,2014-02-15,11403,Saturday,1,2,2014,1.58,208.56
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1115,130,2014-02-16,11403,Sunday,2,2,2014,1.58,205.4
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1116,105,2014-02-17,11403,Monday,3,2,2014,1.58,165.9
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1117,65,2014-02-18,11403,Tuesday,4,2,2014,1.58,102.7
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1118,88,2014-02-19,11403,Wednesday,5,2,2014,1.58,139.04000000000002
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1119,87,2014-02-20,11403,Thursday,6,2,2014,1.58,137.46
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1120,93,2014-02-21,11403,Friday,7,2,2014,1.58,146.94
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1121,108,2014-02-22,11404,Saturday,1,2,2014,1.58,170.64000000000001
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1122,133,2014-02-23,11404,Sunday,2,2,2014,1.58,210.14000000000001
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1123,80,2014-02-24,11404,Monday,3,2,2014,1.58,126.4
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1124,77,2014-02-25,11404,Tuesday,4,2,2014,1.58,121.66000000000001
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1125,59,2014-02-26,11404,Wednesday,5,2,2014,1.58,93.22
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1126,75,2014-02-27,11404,Thursday,6,2,2014,1.58,118.5
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1127,106,2014-02-28,11404,Friday,7,2,2014,1.58,167.48000000000002
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1128,130,2014-03-01,11405,Saturday,1,3,2014,1.58,205.4
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1129,124,2014-03-02,11405,Sunday,2,3,2014,1.58,195.92000000000002
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1130,72,2014-03-03,11405,Monday,3,3,2014,1.58,113.76
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1131,65,2014-03-04,11405,Tuesday,4,3,2014,1.58,102.7
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1132,69,2014-03-05,11405,Wednesday,5,3,2014,1.58,109.02000000000001
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1133,65,2014-03-06,11405,Thursday,6,3,2014,1.58,102.7
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1134,82,2014-03-07,11405,Friday,7,3,2014,1.58,129.56
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1135,117,2014-03-08,11406,Saturday,1,3,2014,1.58,184.86
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1136,104,2014-03-09,11406,Sunday,2,3,2014,1.58,164.32
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1137,79,2014-03-10,11406,Monday,3,3,2014,1.58,124.82000000000001
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1138,83,2014-03-11,11406,Tuesday,4,3,2014,1.58,131.14000000000001
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1139,77,2014-03-12,11406,Wednesday,5,3,2014,1.58,121.66000000000001
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1140,67,2014-03-13,11406,Thursday,6,3,2014,1.58,105.86
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1141,78,2014-03-14,11406,Friday,7,3,2014,1.58,123.24000000000001
